gln,wh_id,uc_delivery_id,ins_dt,last_upd_dt,last_upd_user_id
"8713783461136","3",1004,"20221118171836","20221118171836","939370"
"8713783461136","3",1216,"20221118140512","20221118140512","939370"
"8713783461136","3",1233,"20221222000000","20221222000000","938673"
"8713783461136","3",1234,"20221222000000","20221222000000","938673"
"8713783466650","3",1003,"20221118171812","20221118171812","939370"
"8713783466650","3",1172,"20221118140512","20221118140512","939370"
"8713783466650","3",1228,"20221118140512","20221118140512","939370"
"8713783466650","3",1233,"20221222000000","20221222000000","938673"
"8713783807484","3",1003,"20221118171812","20221118171812","939370"
"8713783807484","3",1131,"20221118140512","20221118140512","939370"
"8713783807484","3",1231,"20221118140512","20221118140512","939370"
"8713783807484","3",1233,"20221222000000","20221222000000","938673"
"8713783807521","3",1004,"20221118171836","20221118171836","939370"
"8713783807521","3",1181,"20221118140512","20221118140512","939370"
"8713783807521","3",1228,"20221118140512","20221118140512","939370"
"8713783807521","3",1233,"20221222000000","20221222000000","938673"
"8713783807545","3",1001,"20221118140512","20221118140512","939370"
"8713783807545","3",1049,"20221118140512","20221118140512","939370"
"8713783807545","3",1226,"20221118140512","20221118140512","939370"
"8713783807545","3",1233,"20221222000000","20221222000000","938673"
"8713783807774","3",1003,"20221118171812","20221118171812","939370"
"8713783807774","3",1171,"20221118140512","20221118140512","939370"
"8713783807774","3",1230,"20221118140512","20221118140512","939370"
"8713783807774","3",1233,"20221222000000","20221222000000","938673"
"8713783843093","3",1001,"20221118171726","20221118171726","939370"
"8713783843093","3",1072,"20221118140512","20221118140512","939370"
"8713783843093","3",1229,"20221118140512","20221118140512","939370"
"8713783843093","3",1233,"20221222000000","20221222000000","938673"
"8713783843222","3",1001,"20221118171726","20221118171726","939370"
"8713783843222","3",1064,"20221118140512","20221118140512","939370"
"8713783843222","3",1229,"20221118140512","20221118140512","939370"
"8713783843369","3",1003,"20221118171812","20221118171812","939370"
"8713783843369","3",1143,"20221118140512","20221118140512","939370"
"8713783843369","3",1230,"20221118140512","20221118140512","939370"
"8713783843369","3",1233,"20221222000000","20221222000000","938673"
"8713783850060","3",1003,"20221118171812","20221118171812","939370"
"8713783850060","3",1132,"20221118140512","20221118140512","939370"
"8713783850060","3",1231,"20221118140512","20221118140512","939370"
"8713783850060","3",1233,"20221222000000","20221222000000","938673"
"8713783850077","3",1001,"20221118140512","20221118140512","939370"
"8713783850077","3",1046,"20221118140512","20221118140512","939370"
"8713783850077","3",1226,"20221118140512","20221118140512","939370"
"8713783850077","3",1233,"20221222000000","20221222000000","938673"
"8713783850084","3",1001,"20221118140512","20221118140512","939370"
"8713783850084","3",1046,"20221118140512","20221118140512","939370"
"8713783850084","3",1226,"20221118140512","20221118140512","939370"
"8713783850084","3",1233,"20221222000000","20221222000000","938673"
"8713783860847","3",1003,"20221118171812","20221118171812","939370"
"8713783860847","3",1147,"20221118140512","20221118140512","939370"
"8713783860847","3",1231,"20221118140512","20221118140512","939370"
"8713783860847","3",1233,"20221222000000","20221222000000","938673"
"8713783878507","3",1001,"20221118171726","20221118171726","939370"
"8713783878507","3",1066,"20221118140512","20221118140512","939370"
"8713783878507","3",1229,"20221118140512","20221118140512","939370"
"8713783878507","3",1233,"20221222000000","20221222000000","938673"
"8713783878514","3",1001,"20221118171726","20221118171726","939370"
"8713783878514","3",1066,"20221118140512","20221118140512","939370"
"8713783878514","3",1229,"20221118140512","20221118140512","939370"
"8713783878514","3",1233,"20221222000000","20221222000000","938673"
"8713783878521","3",1001,"20221118171726","20221118171726","939370"
"8713783878521","3",1066,"20221118140512","20221118140512","939370"
"8713783878521","3",1229,"20221118140512","20221118140512","939370"
"8713783878521","3",1233,"20221222000000","20221222000000","938673"
"8713783878552","3",1001,"20221118171726","20221118171726","939370"
"8713783878552","3",1066,"20221118140512","20221118140512","939370"
"8713783878552","3",1229,"20221118140512","20221118140512","939370"
"8713783878552","3",1233,"20221222000000","20221222000000","938673"
"8713783878576","3",1001,"20221118171726","20221118171726","939370"
"8713783878576","3",1066,"20221118140512","20221118140512","939370"
"8713783878576","3",1229,"20221118140512","20221118140512","939370"
"8713783878576","3",1233,"20221222000000","20221222000000","938673"
"8713783878590","3",1001,"20221118171726","20221118171726","939370"
"8713783878590","3",1072,"20221118140512","20221118140512","939370"
"8713783878590","3",1229,"20221118140512","20221118140512","939370"
"8713783878590","3",1233,"20221222000000","20221222000000","938673"
"8713783878606","3",1001,"20221118171726","20221118171726","939370"
"8713783878606","3",1073,"20221118140512","20221118140512","939370"
"8713783878606","3",1229,"20221118140512","20221118140512","939370"
"8713783878606","3",1233,"20221222000000","20221222000000","938673"
"8713783878613","3",1001,"20221118171726","20221118171726","939370"
"8713783878613","3",1072,"20221118140512","20221118140512","939370"
"8713783878613","3",1229,"20221118140512","20221118140512","939370"
"8713783878613","3",1233,"20221222000000","20221222000000","938673"
"8713783878637","3",1001,"20221118171726","20221118171726","939370"
"8713783878637","3",1072,"20221118140512","20221118140512","939370"
"8713783878637","3",1229,"20221118140512","20221118140512","939370"
"8713783878637","3",1233,"20221222000000","20221222000000","938673"
"8713783878644","3",1001,"20221118171726","20221118171726","939370"
"8713783878644","3",1072,"20221118140512","20221118140512","939370"
"8713783878644","3",1229,"20221118140512","20221118140512","939370"
"8713783878644","3",1233,"20221222000000","20221222000000","938673"
"8713783878651","3",1001,"20221118171726","20221118171726","939370"
"8713783878651","3",1071,"20221118140512","20221118140512","939370"
"8713783878651","3",1229,"20221118140512","20221118140512","939370"
"8713783878651","3",1233,"20221222000000","20221222000000","938673"
"8713783878668","3",1001,"20221118171726","20221118171726","939370"
"8713783878668","3",1071,"20221118140512","20221118140512","939370"
"8713783878668","3",1229,"20221118140512","20221118140512","939370"
"8713783878668","3",1233,"20221222000000","20221222000000","938673"
"8713783878675","3",1001,"20221118171726","20221118171726","939370"
"8713783878675","3",1071,"20221118140512","20221118140512","939370"
"8713783878675","3",1229,"20221118140512","20221118140512","939370"
"8713783878675","3",1233,"20221222000000","20221222000000","938673"
"8713783878682","3",1001,"20221118171726","20221118171726","939370"
"8713783878682","3",1071,"20221118140512","20221118140512","939370"
"8713783878682","3",1229,"20221118140512","20221118140512","939370"
"8713783878682","3",1233,"20221222000000","20221222000000","938673"
"8713783878699","3",1001,"20221118171726","20221118171726","939370"
"8713783878699","3",1069,"20221118140512","20221118140512","939370"
"8713783878699","3",1229,"20221118140512","20221118140512","939370"
"8713783878699","3",1233,"20221222000000","20221222000000","938673"
"8713783878712","3",1001,"20221118171726","20221118171726","939370"
"8713783878712","3",1069,"20221118140512","20221118140512","939370"
"8713783878712","3",1229,"20221118140512","20221118140512","939370"
"8713783878712","3",1233,"20221222000000","20221222000000","938673"
"8713783878729","3",1001,"20221118171726","20221118171726","939370"
"8713783878729","3",1069,"20221118140512","20221118140512","939370"
"8713783878729","3",1229,"20221118140512","20221118140512","939370"
"8713783878729","3",1233,"20221222000000","20221222000000","938673"
"8713783878736","3",1001,"20221118171726","20221118171726","939370"
"8713783878736","3",1069,"20221118140512","20221118140512","939370"
"8713783878736","3",1229,"20221118140512","20221118140512","939370"
"8713783878736","3",1233,"20221222000000","20221222000000","938673"
"8713783878743","3",1001,"20221118171726","20221118171726","939370"
"8713783878743","3",1068,"20221118140512","20221118140512","939370"
"8713783878743","3",1229,"20221118140512","20221118140512","939370"
"8713783878743","3",1233,"20221222000000","20221222000000","938673"
"8713783878750","3",1001,"20221118171726","20221118171726","939370"
"8713783878750","3",1068,"20221118140512","20221118140512","939370"
"8713783878750","3",1229,"20221118140512","20221118140512","939370"
"8713783878750","3",1233,"20221222000000","20221222000000","938673"
"8713783878767","3",1001,"20221118171726","20221118171726","939370"
"8713783878767","3",1068,"20221118140512","20221118140512","939370"
"8713783878767","3",1229,"20221118140512","20221118140512","939370"
"8713783878767","3",1233,"20221222000000","20221222000000","938673"
"8713783878774","3",1001,"20221118171726","20221118171726","939370"
"8713783878774","3",1064,"20221118140512","20221118140512","939370"
"8713783878774","3",1229,"20221118140512","20221118140512","939370"
"8713783878774","3",1233,"20221222000000","20221222000000","938673"
"8713783878804","3",1003,"20221118171812","20221118171812","939370"
"8713783878804","3",1137,"20221118140512","20221118140512","939370"
"8713783878804","3",1231,"20221118140512","20221118140512","939370"
"8713783878804","3",1233,"20221222000000","20221222000000","938673"
"8713783878811","3",1003,"20221118171812","20221118171812","939370"
"8713783878811","3",1136,"20221118140512","20221118140512","939370"
"8713783878811","3",1231,"20221118140512","20221118140512","939370"
"8713783878811","3",1233,"20221222000000","20221222000000","938673"
"8713783878828","3",1003,"20221118171812","20221118171812","939370"
"8713783878828","3",1136,"20221118140512","20221118140512","939370"
"8713783878828","3",1231,"20221118140512","20221118140512","939370"
"8713783878828","3",1233,"20221222000000","20221222000000","938673"
"8713783878859","3",1003,"20221118171812","20221118171812","939370"
"8713783878859","3",1132,"20221118140512","20221118140512","939370"
"8713783878859","3",1231,"20221118140512","20221118140512","939370"
"8713783878859","3",1233,"20221222000000","20221222000000","938673"
"8713783878866","3",1003,"20221118171812","20221118171812","939370"
"8713783878866","3",1134,"20221118140512","20221118140512","939370"
"8713783878866","3",1231,"20221118140512","20221118140512","939370"
"8713783878866","3",1233,"20221222000000","20221222000000","938673"
"8713783878873","3",1003,"20221118171812","20221118171812","939370"
"8713783878873","3",1132,"20221118140512","20221118140512","939370"
"8713783878873","3",1231,"20221118140512","20221118140512","939370"
"8713783878873","3",1233,"20221222000000","20221222000000","938673"
"8713783878897","3",1003,"20221118171812","20221118171812","939370"
"8713783878897","3",1133,"20221118140512","20221118140512","939370"
"8713783878897","3",1231,"20221118140512","20221118140512","939370"
"8713783878897","3",1233,"20221222000000","20221222000000","938673"
"8713783878910","3",1003,"20221118171812","20221118171812","939370"
"8713783878910","3",1133,"20221118140512","20221118140512","939370"
"8713783878910","3",1232,"20221118140512","20221118140512","939370"
"8713783878910","3",1233,"20221222000000","20221222000000","938673"
"8713783878927","3",1003,"20221118171812","20221118171812","939370"
"8713783878927","3",1126,"20221118140512","20221118140512","939370"
"8713783878927","3",1232,"20221118140512","20221118140512","939370"
"8713783878927","3",1233,"20221222000000","20221222000000","938673"
"8713783878934","3",1003,"20221118171812","20221118171812","939370"
"8713783878934","3",1135,"20221118140512","20221118140512","939370"
"8713783878934","3",1231,"20221118140512","20221118140512","939370"
"8713783878934","3",1233,"20221222000000","20221222000000","938673"
"8713783878941","3",1003,"20221118171812","20221118171812","939370"
"8713783878941","3",1134,"20221118140512","20221118140512","939370"
"8713783878941","3",1232,"20221118140512","20221118140512","939370"
"8713783878941","3",1233,"20221222000000","20221222000000","938673"
"8713783878958","3",1003,"20221118171812","20221118171812","939370"
"8713783878958","3",1132,"20221118140512","20221118140512","939370"
"8713783878958","3",1231,"20221118140512","20221118140512","939370"
"8713783878958","3",1233,"20221222000000","20221222000000","938673"
"8713783879061","3",1003,"20221118171812","20221118171812","939370"
"8713783879061","3",1143,"20221118140512","20221118140512","939370"
"8713783879061","3",1231,"20221118140512","20221118140512","939370"
"8713783879061","3",1233,"20221222000000","20221222000000","938673"
"8713783879078","3",1003,"20221118171812","20221118171812","939370"
"8713783879078","3",1143,"20221118140512","20221118140512","939370"
"8713783879078","3",1231,"20221118140512","20221118140512","939370"
"8713783879078","3",1233,"20221222000000","20221222000000","938673"
"8713783879085","3",1003,"20221118171812","20221118171812","939370"
"8713783879085","3",1143,"20221118140512","20221118140512","939370"
"8713783879085","3",1231,"20221118140512","20221118140512","939370"
"8713783879085","3",1233,"20221222000000","20221222000000","938673"
"8713783879108","3",1003,"20221118171812","20221118171812","939370"
"8713783879108","3",1143,"20221118140512","20221118140512","939370"
"8713783879108","3",1231,"20221118140512","20221118140512","939370"
"8713783879108","3",1233,"20221222000000","20221222000000","938673"
"8713783879115","3",1003,"20221118171812","20221118171812","939370"
"8713783879115","3",1144,"20221118140512","20221118140512","939370"
"8713783879115","3",1231,"20221118140512","20221118140512","939370"
"8713783879115","3",1233,"20221222000000","20221222000000","938673"
"8713783879122","3",1003,"20221118171812","20221118171812","939370"
"8713783879122","3",1144,"20221118140512","20221118140512","939370"
"8713783879122","3",1231,"20221118140512","20221118140512","939370"
"8713783879122","3",1233,"20221222000000","20221222000000","938673"
"8713783879139","3",1003,"20221118171812","20221118171812","939370"
"8713783879139","3",1144,"20221118140512","20221118140512","939370"
"8713783879139","3",1231,"20221118140512","20221118140512","939370"
"8713783879139","3",1233,"20221222000000","20221222000000","938673"
"8713783879184","3",1003,"20221118171812","20221118171812","939370"
"8713783879184","3",1171,"20221118140512","20221118140512","939370"
"8713783879184","3",1230,"20221118140512","20221118140512","939370"
"8713783879184","3",1233,"20221222000000","20221222000000","938673"
"8713783879221","3",1003,"20221118171812","20221118171812","939370"
"8713783879221","3",1169,"20221118140512","20221118140512","939370"
"8713783879221","3",1230,"20221118140512","20221118140512","939370"
"8713783879221","3",1233,"20221222000000","20221222000000","938673"
"8713783879238","3",1003,"20221118171812","20221118171812","939370"
"8713783879238","3",1169,"20221118140512","20221118140512","939370"
"8713783879238","3",1230,"20221118140512","20221118140512","939370"
"8713783879238","3",1233,"20221222000000","20221222000000","938673"
"8713783879252","3",1003,"20221118171812","20221118171812","939370"
"8713783879252","3",1169,"20221118140512","20221118140512","939370"
"8713783879252","3",1230,"20221118140512","20221118140512","939370"
"8713783879252","3",1233,"20221222000000","20221222000000","938673"
"8713783879269","3",1003,"20221118171812","20221118171812","939370"
"8713783879269","3",1168,"20221118140512","20221118140512","939370"
"8713783879269","3",1230,"20221118140512","20221118140512","939370"
"8713783879269","3",1233,"20221222000000","20221222000000","938673"
"8713783879283","3",1003,"20221118171812","20221118171812","939370"
"8713783879283","3",1166,"20221118140512","20221118140512","939370"
"8713783879283","3",1230,"20221118140512","20221118140512","939370"
"8713783879283","3",1233,"20221222000000","20221222000000","938673"
"8713783879313","3",1003,"20221118171812","20221118171812","939370"
"8713783879313","3",1165,"20221118140512","20221118140512","939370"
"8713783879313","3",1230,"20221118140512","20221118140512","939370"
"8713783879313","3",1233,"20221222000000","20221222000000","938673"
"8713783879320","3",1003,"20221118171812","20221118171812","939370"
"8713783879320","3",1164,"20221118140512","20221118140512","939370"
"8713783879320","3",1230,"20221118140512","20221118140512","939370"
"8713783879320","3",1233,"20221222000000","20221222000000","938673"
"8713783879337","3",1003,"20221118171812","20221118171812","939370"
"8713783879337","3",1166,"20221118140512","20221118140512","939370"
"8713783879337","3",1230,"20221118140512","20221118140512","939370"
"8713783879337","3",1233,"20221222000000","20221222000000","938673"
"8713783879344","3",1003,"20221118171812","20221118171812","939370"
"8713783879344","3",1167,"20221118140512","20221118140512","939370"
"8713783879344","3",1230,"20221118140512","20221118140512","939370"
"8713783879344","3",1233,"20221222000000","20221222000000","938673"
"8713783879351","3",1003,"20221118171812","20221118171812","939370"
"8713783879351","3",1153,"20221118140512","20221118140512","939370"
"8713783879351","3",1231,"20221118140512","20221118140512","939370"
"8713783879351","3",1233,"20221222000000","20221222000000","938673"
"8713783879368","3",1003,"20221118171812","20221118171812","939370"
"8713783879368","3",1146,"20221118140512","20221118140512","939370"
"8713783879368","3",1231,"20221118140512","20221118140512","939370"
"8713783879368","3",1233,"20221222000000","20221222000000","938673"
"8713783879382","3",1003,"20221118171812","20221118171812","939370"
"8713783879382","3",1155,"20221118140512","20221118140512","939370"
"8713783879382","3",1231,"20221118140512","20221118140512","939370"
"8713783879382","3",1233,"20221222000000","20221222000000","938673"
"8713783879399","3",1003,"20221118171812","20221118171812","939370"
"8713783879399","3",1147,"20221118140512","20221118140512","939370"
"8713783879399","3",1231,"20221118140512","20221118140512","939370"
"8713783879399","3",1233,"20221222000000","20221222000000","938673"
"8713783879405","3",1003,"20221118171812","20221118171812","939370"
"8713783879405","3",1147,"20221118140512","20221118140512","939370"
"8713783879405","3",1231,"20221118140512","20221118140512","939370"
"8713783879405","3",1233,"20221222000000","20221222000000","938673"
"8713783879429","3",1003,"20221118171812","20221118171812","939370"
"8713783879429","3",1148,"20221118140512","20221118140512","939370"
"8713783879429","3",1231,"20221118140512","20221118140512","939370"
"8713783879429","3",1233,"20221222000000","20221222000000","938673"
"8713783879436","3",1003,"20221118171812","20221118171812","939370"
"8713783879436","3",1149,"20221118140512","20221118140512","939370"
"8713783879436","3",1231,"20221118140512","20221118140512","939370"
"8713783879436","3",1233,"20221222000000","20221222000000","938673"
"8713783879443","3",1003,"20221118171812","20221118171812","939370"
"8713783879443","3",1156,"20221118140512","20221118140512","939370"
"8713783879443","3",1231,"20221118140512","20221118140512","939370"
"8713783879443","3",1233,"20221222000000","20221222000000","938673"
"8713783879450","3",1003,"20221118171812","20221118171812","939370"
"8713783879450","3",1157,"20221118140512","20221118140512","939370"
"8713783879450","3",1231,"20221118140512","20221118140512","939370"
"8713783879450","3",1233,"20221222000000","20221222000000","938673"
"8713783879467","3",1003,"20221118171812","20221118171812","939370"
"8713783879467","3",1149,"20221118140512","20221118140512","939370"
"8713783879467","3",1231,"20221118140512","20221118140512","939370"
"8713783879467","3",1233,"20221222000000","20221222000000","938673"
"8713783879474","3",1003,"20221118171812","20221118171812","939370"
"8713783879474","3",1157,"20221118140512","20221118140512","939370"
"8713783879474","3",1231,"20221118140512","20221118140512","939370"
"8713783879474","3",1233,"20221222000000","20221222000000","938673"
"8713783879481","3",1003,"20221118171812","20221118171812","939370"
"8713783879481","3",1149,"20221118140512","20221118140512","939370"
"8713783879481","3",1231,"20221118140512","20221118140512","939370"
"8713783879481","3",1233,"20221222000000","20221222000000","938673"
"8713783879498","3",1003,"20221118171812","20221118171812","939370"
"8713783879498","3",1149,"20221118140512","20221118140512","939370"
"8713783879498","3",1231,"20221118140512","20221118140512","939370"
"8713783879498","3",1233,"20221222000000","20221222000000","938673"
"8713783879504","3",1003,"20221118171812","20221118171812","939370"
"8713783879504","3",1158,"20221118140512","20221118140512","939370"
"8713783879504","3",1231,"20221118140512","20221118140512","939370"
"8713783879504","3",1233,"20221222000000","20221222000000","938673"
"8713783879511","3",1003,"20221118171812","20221118171812","939370"
"8713783879511","3",1138,"20221118140512","20221118140512","939370"
"8713783879511","3",1231,"20221118140512","20221118140512","939370"
"8713783879511","3",1233,"20221222000000","20221222000000","938673"
"8713783879535","3",1003,"20221118171812","20221118171812","939370"
"8713783879535","3",1138,"20221118140512","20221118140512","939370"
"8713783879535","3",1231,"20221118140512","20221118140512","939370"
"8713783879535","3",1233,"20221222000000","20221222000000","938673"
"8713783879542","3",1003,"20221118171812","20221118171812","939370"
"8713783879542","3",1151,"20221118140512","20221118140512","939370"
"8713783879542","3",1231,"20221118140512","20221118140512","939370"
"8713783879542","3",1233,"20221222000000","20221222000000","938673"
"8713783879559","3",1003,"20221118171812","20221118171812","939370"
"8713783879559","3",1139,"20221118140512","20221118140512","939370"
"8713783879559","3",1231,"20221118140512","20221118140512","939370"
"8713783879559","3",1233,"20221222000000","20221222000000","938673"
"8713783879566","3",1003,"20221118171812","20221118171812","939370"
"8713783879566","3",1151,"20221118140512","20221118140512","939370"
"8713783879566","3",1231,"20221118140512","20221118140512","939370"
"8713783879566","3",1233,"20221222000000","20221222000000","938673"
"8713783879580","3",1003,"20221118171812","20221118171812","939370"
"8713783879580","3",1141,"20221118140512","20221118140512","939370"
"8713783879580","3",1231,"20221118140512","20221118140512","939370"
"8713783879580","3",1233,"20221222000000","20221222000000","938673"
"8713783879832","3",1001,"20221118171726","20221118171726","939370"
"8713783879832","3",1055,"20221118140512","20221118140512","939370"
"8713783879832","3",1229,"20221118140512","20221118140512","939370"
"8713783879832","3",1233,"20221222000000","20221222000000","938673"
"8713783879849","3",1001,"20221118171726","20221118171726","939370"
"8713783879849","3",1055,"20221118140512","20221118140512","939370"
"8713783879849","3",1229,"20221118140512","20221118140512","939370"
"8713783879849","3",1233,"20221222000000","20221222000000","938673"
"8713783879856","3",1001,"20221118171726","20221118171726","939370"
"8713783879856","3",1054,"20221118140512","20221118140512","939370"
"8713783879856","3",1229,"20221118140512","20221118140512","939370"
"8713783879856","3",1233,"20221222000000","20221222000000","938673"
"8713783879870","3",1001,"20221118171726","20221118171726","939370"
"8713783879870","3",1054,"20221118140512","20221118140512","939370"
"8713783879870","3",1229,"20221118140512","20221118140512","939370"
"8713783879870","3",1233,"20221222000000","20221222000000","938673"
"8713783879894","3",1001,"20221118171726","20221118171726","939370"
"8713783879894","3",1054,"20221118140512","20221118140512","939370"
"8713783879894","3",1229,"20221118140512","20221118140512","939370"
"8713783879894","3",1233,"20221222000000","20221222000000","938673"
"8713783879900","3",1001,"20221118171726","20221118171726","939370"
"8713783879900","3",1054,"20221118140512","20221118140512","939370"
"8713783879900","3",1229,"20221118140512","20221118140512","939370"
"8713783879900","3",1233,"20221222000000","20221222000000","938673"
"8713783879917","3",1001,"20221118171726","20221118171726","939370"
"8713783879917","3",1053,"20221118140512","20221118140512","939370"
"8713783879917","3",1229,"20221118140512","20221118140512","939370"
"8713783879917","3",1233,"20221222000000","20221222000000","938673"
"8713783879931","3",1001,"20221118171726","20221118171726","939370"
"8713783879931","3",1053,"20221118140512","20221118140512","939370"
"8713783879931","3",1229,"20221118140512","20221118140512","939370"
"8713783879931","3",1233,"20221222000000","20221222000000","938673"
"8713783879948","3",1001,"20221118171726","20221118171726","939370"
"8713783879948","3",1053,"20221118140512","20221118140512","939370"
"8713783879948","3",1229,"20221118140512","20221118140512","939370"
"8713783879948","3",1233,"20221222000000","20221222000000","938673"
"8713783879962","3",1001,"20221118171726","20221118171726","939370"
"8713783879962","3",1052,"20221118140512","20221118140512","939370"
"8713783879962","3",1229,"20221118140512","20221118140512","939370"
"8713783879962","3",1233,"20221222000000","20221222000000","938673"
"8713783879986","3",1001,"20221118171726","20221118171726","939370"
"8713783879986","3",1051,"20221118140512","20221118140512","939370"
"8713783879986","3",1229,"20221118140512","20221118140512","939370"
"8713783879986","3",1233,"20221222000000","20221222000000","938673"
"8713783879993","3",1001,"20221118171726","20221118171726","939370"
"8713783879993","3",1051,"20221118140512","20221118140512","939370"
"8713783879993","3",1229,"20221118140512","20221118140512","939370"
"8713783879993","3",1233,"20221222000000","20221222000000","938673"
"8713783880005","3",1001,"20221118171726","20221118171726","939370"
"8713783880005","3",1051,"20221118140512","20221118140512","939370"
"8713783880005","3",1229,"20221118140512","20221118140512","939370"
"8713783880005","3",1233,"20221222000000","20221222000000","938673"
"8713783880029","3",1001,"20221118171726","20221118171726","939370"
